,seed,num_clf_data,alpha,method,avg_set_size,coverage_rate,accuracy
400,3,50,0.02,rand_aps,2.1599998474121094,0.9900000095367432,0.85
401,3,50,0.05,rand_aps,1.6699999570846558,0.9700000286102295,0.85
402,3,50,0.1,rand_aps,1.3299999237060547,0.9100000262260437,0.85
403,3,50,0.2,rand_aps,1.1799999475479126,0.8700000047683716,0.85
404,3,50,0.02,aps,2.2200000286102295,0.9700000286102295,0.85
405,3,50,0.05,aps,1.7599999904632568,0.9300000071525574,0.85
406,3,50,0.1,aps,1.4399999380111694,0.8999999761581421,0.85
407,3,50,0.2,aps,1.2899999618530273,0.8100000023841858,0.85
408,3,50,0.02,thr,2.259999990463257,0.9900000095367432,0.85
409,3,50,0.05,thr,1.5899999141693115,0.9800000190734863,0.85
410,3,50,0.1,thr,1.2400000095367432,0.9200000166893005,0.85
411,3,50,0.2,thr,0.9699999690055847,0.8399999737739563,0.85
412,3,50,0.02,ranker,1.7599999904632568,0.9800000190734863,0.85
413,3,50,0.05,ranker,1.399999976158142,0.949999988079071,0.85
414,3,50,0.1,ranker,1.159999966621399,0.9300000071525574,0.85
415,3,50,0.2,ranker,0.8700000047683716,0.7599999904632568,0.85
416,3,100,0.02,rand_aps,2.3399999141693115,0.9900000095367432,0.85
417,3,100,0.05,rand_aps,1.8299999237060547,0.9700000286102295,0.85
418,3,100,0.1,rand_aps,1.5199999809265137,0.9599999785423279,0.85
419,3,100,0.2,rand_aps,1.209999918937683,0.8899999856948853,0.85
420,3,100,0.02,aps,2.8999998569488525,1.0,0.85
421,3,100,0.05,aps,1.8899999856948853,0.9700000286102295,0.85
422,3,100,0.1,aps,1.5399999618530273,0.949999988079071,0.85
423,3,100,0.2,aps,1.459999918937683,0.8999999761581421,0.85
424,3,100,0.02,thr,2.0299999713897705,0.9900000095367432,0.85
425,3,100,0.05,thr,1.5399999618530273,0.9599999785423279,0.85
426,3,100,0.1,thr,1.1200000047683716,0.9100000262260437,0.85
427,3,100,0.2,thr,0.9599999785423279,0.8199999928474426,0.85
428,3,100,0.02,ranker,1.8299999237060547,1.0,0.85
429,3,100,0.05,ranker,1.5299999713897705,0.9700000286102295,0.85
430,3,100,0.1,ranker,1.100000023841858,0.8999999761581421,0.85
431,3,100,0.2,ranker,0.9300000071525574,0.800000011920929,0.85
432,3,150,0.02,rand_aps,2.369999885559082,1.0,0.86
433,3,150,0.05,rand_aps,1.6899999380111694,0.9599999785423279,0.86
434,3,150,0.1,rand_aps,1.25,0.9100000262260437,0.86
435,3,150,0.2,rand_aps,1.1799999475479126,0.8899999856948853,0.86
436,3,150,0.02,aps,2.879999876022339,1.0,0.86
437,3,150,0.05,aps,1.7599999904632568,0.949999988079071,0.86
438,3,150,0.1,aps,1.3899999856948853,0.9399999976158142,0.86
439,3,150,0.2,aps,1.2799999713897705,0.8700000047683716,0.86
440,3,150,0.02,thr,2.0399999618530273,1.0,0.86
441,3,150,0.05,thr,1.6699999570846558,0.9800000190734863,0.86
442,3,150,0.1,thr,1.1200000047683716,0.9200000166893005,0.86
443,3,150,0.2,thr,0.9399999976158142,0.8199999928474426,0.86
444,3,150,0.02,ranker,2.109999895095825,1.0,0.86
445,3,150,0.05,ranker,1.6299999952316284,0.9900000095367432,0.86
446,3,150,0.1,ranker,1.149999976158142,0.9300000071525574,0.86
447,3,150,0.2,ranker,0.9099999666213989,0.8100000023841858,0.86
448,4,10,0.02,rand_aps,2.9600000381469727,1.0,0.63
449,4,10,0.05,rand_aps,2.919999837875366,1.0,0.63
450,4,10,0.1,rand_aps,2.2799999713897705,0.9599999785423279,0.63
451,4,10,0.2,rand_aps,1.7899999618530273,0.8799999952316284,0.63
452,4,10,0.02,aps,3.0,1.0,0.63
453,4,10,0.05,aps,2.9099998474121094,1.0,0.63
454,4,10,0.1,aps,2.9099998474121094,1.0,0.63
455,4,10,0.2,aps,2.169999837875366,0.8899999856948853,0.63
456,4,10,0.02,thr,2.75,1.0,0.63
457,4,10,0.05,thr,2.2899999618530273,0.9599999785423279,0.63
458,4,10,0.1,thr,1.9799998998641968,0.9300000071525574,0.63
459,4,10,0.2,thr,1.6999999284744263,0.8399999737739563,0.63
460,4,10,0.02,ranker,2.3399999141693115,1.0,0.63
461,4,10,0.05,ranker,1.8499999046325684,0.9900000095367432,0.63
462,4,10,0.1,ranker,1.25,0.8799999952316284,0.63
463,4,10,0.2,ranker,0.9399999976158142,0.7599999904632568,0.63
464,4,20,0.02,rand_aps,2.3499999046325684,0.9800000190734863,0.67
465,4,20,0.05,rand_aps,2.25,0.9800000190734863,0.67
466,4,20,0.1,rand_aps,1.6799999475479126,0.8600000143051147,0.67
467,4,20,0.2,rand_aps,1.350000023841858,0.7799999713897705,0.67
468,4,20,0.02,aps,2.8499999046325684,1.0,0.67
469,4,20,0.05,aps,1.8499999046325684,0.9100000262260437,0.67
470,4,20,0.1,aps,1.6100000143051147,0.8299999833106995,0.67
471,4,20,0.2,aps,1.350000023841858,0.7099999785423279,0.67
472,4,20,0.02,thr,2.369999885559082,0.9900000095367432,0.67
473,4,20,0.05,thr,2.1599998474121094,0.9700000286102295,0.67
474,4,20,0.1,thr,1.7899999618530273,0.9100000262260437,0.67
475,4,20,0.2,thr,1.309999942779541,0.7799999713897705,0.67
476,4,20,0.02,ranker,2.009999990463257,0.9700000286102295,0.67
477,4,20,0.05,ranker,1.5,0.9100000262260437,0.67
478,4,20,0.1,ranker,1.3700000047683716,0.8600000143051147,0.67
479,4,20,0.2,ranker,1.1200000047683716,0.7799999713897705,0.67
480,4,30,0.02,rand_aps,2.2799999713897705,0.9800000190734863,0.71
481,4,30,0.05,rand_aps,2.1599998474121094,0.9800000190734863,0.71
482,4,30,0.1,rand_aps,1.71999990940094,0.9100000262260437,0.71
483,4,30,0.2,rand_aps,1.3199999332427979,0.7900000214576721,0.71
484,4,30,0.02,aps,2.950000047683716,1.0,0.71
485,4,30,0.05,aps,1.909999966621399,0.9300000071525574,0.71
486,4,30,0.1,aps,1.5499999523162842,0.8600000143051147,0.71
487,4,30,0.2,aps,1.459999918937683,0.8199999928474426,0.71
488,4,30,0.02,thr,2.369999885559082,0.9900000095367432,0.71
489,4,30,0.05,thr,1.71999990940094,0.9200000166893005,0.71
490,4,30,0.1,thr,1.5199999809265137,0.8600000143051147,0.71
491,4,30,0.2,thr,1.25,0.7699999809265137,0.71
492,4,30,0.02,ranker,2.069999933242798,0.949999988079071,0.71
493,4,30,0.05,ranker,1.8399999141693115,0.9399999976158142,0.71
494,4,30,0.1,ranker,1.5499999523162842,0.8899999856948853,0.71
495,4,30,0.2,ranker,1.0,0.7699999809265137,0.71
496,4,40,0.02,rand_aps,2.359999895095825,1.0,0.71
497,4,40,0.05,rand_aps,1.7699999809265137,0.9300000071525574,0.71
498,4,40,0.1,rand_aps,1.5499999523162842,0.8999999761581421,0.71
499,4,40,0.2,rand_aps,1.2400000095367432,0.7799999713897705,0.71
500,4,40,0.02,aps,2.8499999046325684,1.0,0.71
501,4,40,0.05,aps,1.8499999046325684,0.9399999976158142,0.71
502,4,40,0.1,aps,1.75,0.9200000166893005,0.71
503,4,40,0.2,aps,1.4499999284744263,0.7799999713897705,0.71
504,4,40,0.02,thr,2.0799999237060547,0.9900000095367432,0.71
505,4,40,0.05,thr,1.5799999237060547,0.9100000262260437,0.71
506,4,40,0.1,thr,1.3600000143051147,0.8299999833106995,0.71
507,4,40,0.2,thr,1.1299999952316284,0.7699999809265137,0.71
508,4,40,0.02,ranker,2.1499998569488525,0.9700000286102295,0.71
509,4,40,0.05,ranker,1.75,0.9399999976158142,0.71
510,4,40,0.1,ranker,1.3600000143051147,0.8100000023841858,0.71
511,4,40,0.2,ranker,1.209999918937683,0.7400000095367432,0.71
512,4,50,0.02,rand_aps,1.809999942779541,0.9399999976158142,0.72
513,4,50,0.05,rand_aps,1.4499999284744263,0.8899999856948853,0.72
514,4,50,0.1,rand_aps,1.6299999952316284,0.8999999761581421,0.72
515,4,50,0.2,rand_aps,1.1200000047683716,0.75,0.72
516,4,50,0.02,aps,2.93999981880188,0.9900000095367432,0.72
517,4,50,0.05,aps,1.6699999570846558,0.9200000166893005,0.72
518,4,50,0.1,aps,1.559999942779541,0.8999999761581421,0.72
519,4,50,0.2,aps,1.3299999237060547,0.8299999833106995,0.72
520,4,50,0.02,thr,1.809999942779541,0.9800000190734863,0.72
521,4,50,0.05,thr,1.5299999713897705,0.9100000262260437,0.72
522,4,50,0.1,thr,1.350000023841858,0.8600000143051147,0.72
523,4,50,0.2,thr,1.0699999332427979,0.7599999904632568,0.72
524,4,50,0.02,ranker,1.8700000047683716,0.9300000071525574,0.72
525,4,50,0.05,ranker,1.6100000143051147,0.9200000166893005,0.72
526,4,50,0.1,ranker,1.4499999284744263,0.8799999952316284,0.72
527,4,50,0.2,ranker,0.9300000071525574,0.6899999976158142,0.72
528,4,100,0.02,rand_aps,2.2300000190734863,0.9800000190734863,0.74
529,4,100,0.05,rand_aps,1.6699999570846558,0.9300000071525574,0.74
530,4,100,0.1,rand_aps,1.459999918937683,0.9200000166893005,0.74
531,4,100,0.2,rand_aps,1.100000023841858,0.7300000190734863,0.74
532,4,100,0.02,aps,2.2300000190734863,0.9599999785423279,0.74
533,4,100,0.05,aps,1.959999918937683,0.9599999785423279,0.74
534,4,100,0.1,aps,1.899999976158142,0.949999988079071,0.74
535,4,100,0.2,aps,1.3799999952316284,0.7900000214576721,0.74
536,4,100,0.02,thr,1.7999999523162842,0.9800000190734863,0.74
537,4,100,0.05,thr,1.5999999046325684,0.9700000286102295,0.74
538,4,100,0.1,thr,1.2599999904632568,0.8799999952316284,0.74
539,4,100,0.2,thr,0.9899999499320984,0.7400000095367432,0.74
540,4,100,0.02,ranker,1.7899999618530273,0.9700000286102295,0.74
541,4,100,0.05,ranker,1.5299999713897705,0.9399999976158142,0.74
542,4,100,0.1,ranker,1.3700000047683716,0.8899999856948853,0.74
543,4,100,0.2,ranker,1.0299999713897705,0.7799999713897705,0.74
544,4,150,0.02,rand_aps,1.71999990940094,0.9900000095367432,0.75
545,4,150,0.05,rand_aps,1.4800000190734863,0.9399999976158142,0.75
546,4,150,0.1,rand_aps,1.3899999856948853,0.9100000262260437,0.75
547,4,150,0.2,rand_aps,1.0699999332427979,0.7400000095367432,0.75
548,4,150,0.02,aps,2.929999828338623,1.0,0.75
549,4,150,0.05,aps,1.7400000095367432,0.949999988079071,0.75
550,4,150,0.1,aps,1.5,0.9100000262260437,0.75
551,4,150,0.2,aps,1.2799999713897705,0.8199999928474426,0.75
552,4,150,0.02,thr,1.7300000190734863,0.9900000095367432,0.75
553,4,150,0.05,thr,1.4800000190734863,0.9599999785423279,0.75
554,4,150,0.1,thr,1.3199999332427979,0.9300000071525574,0.75
555,4,150,0.2,thr,0.9599999785423279,0.7400000095367432,0.75
556,4,150,0.02,ranker,1.75,0.9599999785423279,0.75
557,4,150,0.05,ranker,1.5799999237060547,0.9599999785423279,0.75
558,4,150,0.1,ranker,1.1999999284744263,0.8600000143051147,0.75
559,4,150,0.2,ranker,0.9199999570846558,0.7599999904632568,0.75
560,5,10,0.02,rand_aps,2.8399999141693115,0.9599999785423279,0.3
561,5,10,0.05,rand_aps,2.8999998569488525,0.9900000095367432,0.3
562,5,10,0.1,rand_aps,2.679999828338623,0.9399999976158142,0.3
563,5,10,0.2,rand_aps,1.9799998998641968,0.75,0.3
564,5,10,0.02,aps,2.950000047683716,0.9900000095367432,0.3
565,5,10,0.05,aps,2.950000047683716,0.9900000095367432,0.3
566,5,10,0.1,aps,2.950000047683716,0.9900000095367432,0.3
567,5,10,0.2,aps,2.1499998569488525,0.8399999737739563,0.3
568,5,10,0.02,thr,2.7200000286102295,1.0,0.3
569,5,10,0.05,thr,2.3299999237060547,0.949999988079071,0.3
570,5,10,0.1,thr,2.0999999046325684,0.8500000238418579,0.3
571,5,10,0.2,thr,1.9299999475479126,0.75,0.3
572,5,10,0.02,ranker,2.059999942779541,1.0,0.3
573,5,10,0.05,ranker,1.4399999380111694,0.9800000190734863,0.3
574,5,10,0.1,ranker,1.0,0.9200000166893005,0.3
575,5,10,0.2,ranker,0.8199999928474426,0.8199999928474426,0.3
576,5,20,0.02,rand_aps,2.0,1.0,0.89
577,5,20,0.05,rand_aps,1.559999942779541,1.0,0.89
578,5,20,0.1,rand_aps,1.2699999809265137,0.9100000262260437,0.89
579,5,20,0.2,rand_aps,1.0499999523162842,0.8500000238418579,0.89
580,5,20,0.02,aps,2.919999837875366,1.0,0.89
581,5,20,0.05,aps,1.8600000143051147,0.9800000190734863,0.89
582,5,20,0.1,aps,1.2899999618530273,0.9599999785423279,0.89
583,5,20,0.2,aps,1.159999966621399,0.8799999952316284,0.89
584,5,20,0.02,thr,2.0199999809265137,1.0,0.89
585,5,20,0.05,thr,1.6399999856948853,0.9700000286102295,0.89
586,5,20,0.1,thr,1.0799999237060547,0.9300000071525574,0.89
587,5,20,0.2,thr,0.8899999856948853,0.8299999833106995,0.89
588,5,20,0.02,ranker,1.6999999284744263,0.9800000190734863,0.89
589,5,20,0.05,ranker,1.3799999952316284,0.9800000190734863,0.89
590,5,20,0.1,ranker,1.1299999952316284,0.949999988079071,0.89
591,5,20,0.2,ranker,0.7999999523162842,0.800000011920929,0.89
592,5,30,0.02,rand_aps,2.1599998474121094,0.9900000095367432,0.9
593,5,30,0.05,rand_aps,1.6100000143051147,0.9900000095367432,0.9
594,5,30,0.1,rand_aps,1.350000023841858,0.949999988079071,0.9
595,5,30,0.2,rand_aps,0.9899999499320984,0.8199999928474426,0.9
596,5,30,0.02,aps,2.859999895095825,1.0,0.9
597,5,30,0.05,aps,1.8499999046325684,0.9800000190734863,0.9
598,5,30,0.1,aps,1.4299999475479126,0.9300000071525574,0.9
599,5,30,0.2,aps,1.25,0.8199999928474426,0.9
600,5,30,0.02,thr,1.8499999046325684,0.9900000095367432,0.9
601,5,30,0.05,thr,1.4499999284744263,0.9700000286102295,0.9
602,5,30,0.1,thr,1.1200000047683716,0.9300000071525574,0.9
603,5,30,0.2,thr,0.8999999761581421,0.8600000143051147,0.9
604,5,30,0.02,ranker,1.8899999856948853,0.9800000190734863,0.9
605,5,30,0.05,ranker,1.409999966621399,0.9800000190734863,0.9
606,5,30,0.1,ranker,1.0399999618530273,0.9399999976158142,0.9
607,5,30,0.2,ranker,0.8700000047683716,0.8399999737739563,0.9
608,5,40,0.02,rand_aps,2.2200000286102295,0.9800000190734863,0.89
609,5,40,0.05,rand_aps,1.9299999475479126,0.9800000190734863,0.89
610,5,40,0.1,rand_aps,1.409999966621399,0.9399999976158142,0.89
611,5,40,0.2,rand_aps,0.9899999499320984,0.8100000023841858,0.89
612,5,40,0.02,aps,2.879999876022339,0.9900000095367432,0.89
613,5,40,0.05,aps,1.8600000143051147,0.9599999785423279,0.89
614,5,40,0.1,aps,1.71999990940094,0.9300000071525574,0.89
615,5,40,0.2,aps,1.1699999570846558,0.7900000214576721,0.89
616,5,40,0.02,thr,2.180000066757202,1.0,0.89
617,5,40,0.05,thr,1.4399999380111694,0.9800000190734863,0.89
618,5,40,0.1,thr,1.1299999952316284,0.9399999976158142,0.89
619,5,40,0.2,thr,0.7999999523162842,0.7699999809265137,0.89
620,5,40,0.02,ranker,1.9499999284744263,0.9800000190734863,0.89
621,5,40,0.05,ranker,1.6399999856948853,0.9800000190734863,0.89
622,5,40,0.1,ranker,1.1100000143051147,0.949999988079071,0.89
623,5,40,0.2,ranker,0.8399999737739563,0.8100000023841858,0.89
624,5,50,0.02,rand_aps,2.169999837875366,0.9900000095367432,0.89
625,5,50,0.05,rand_aps,2.129999876022339,0.9900000095367432,0.89
626,5,50,0.1,rand_aps,1.4199999570846558,0.949999988079071,0.89
627,5,50,0.2,rand_aps,1.1399999856948853,0.8999999761581421,0.89
628,5,50,0.02,aps,2.819999933242798,1.0,0.89
629,5,50,0.05,aps,2.0,0.9599999785423279,0.89
630,5,50,0.1,aps,1.3199999332427979,0.9300000071525574,0.89
631,5,50,0.2,aps,1.2200000286102295,0.8600000143051147,0.89
632,5,50,0.02,thr,2.2799999713897705,1.0,0.89
633,5,50,0.05,thr,1.350000023841858,0.9700000286102295,0.89
634,5,50,0.1,thr,1.100000023841858,0.9399999976158142,0.89
635,5,50,0.2,thr,0.9099999666213989,0.8600000143051147,0.89
636,5,50,0.02,ranker,2.049999952316284,0.9900000095367432,0.89
637,5,50,0.05,ranker,1.6299999952316284,0.9800000190734863,0.89
638,5,50,0.1,ranker,1.0699999332427979,0.949999988079071,0.89
639,5,50,0.2,ranker,0.8499999642372131,0.8199999928474426,0.89
640,5,100,0.02,rand_aps,2.429999828338623,1.0,0.92
641,5,100,0.05,rand_aps,1.5499999523162842,0.9800000190734863,0.92
642,5,100,0.1,rand_aps,1.1699999570846558,0.9200000166893005,0.92
643,5,100,0.2,rand_aps,0.9599999785423279,0.8100000023841858,0.92
644,5,100,0.02,aps,2.2799999713897705,0.9700000286102295,0.92
645,5,100,0.05,aps,1.8600000143051147,0.9599999785423279,0.92
646,5,100,0.1,aps,1.399999976158142,0.9399999976158142,0.92
647,5,100,0.2,aps,1.1999999284744263,0.8500000238418579,0.92
648,5,100,0.02,thr,2.200000047683716,1.0,0.92
649,5,100,0.05,thr,1.3299999237060547,0.9800000190734863,0.92
650,5,100,0.1,thr,1.0,0.9200000166893005,0.92
651,5,100,0.2,thr,0.8700000047683716,0.8399999737739563,0.92
652,5,100,0.02,ranker,2.2200000286102295,1.0,0.92
653,5,100,0.05,ranker,1.4199999570846558,0.9800000190734863,0.92
654,5,100,0.1,ranker,1.059999942779541,0.9399999976158142,0.92
655,5,100,0.2,ranker,0.8299999833106995,0.800000011920929,0.92
656,5,150,0.02,rand_aps,1.9799998998641968,1.0,0.94
657,5,150,0.05,rand_aps,1.5799999237060547,0.9900000095367432,0.94
658,5,150,0.1,rand_aps,1.2899999618530273,0.9700000286102295,0.94
659,5,150,0.2,rand_aps,1.090000033378601,0.9200000166893005,0.94
660,5,150,0.02,aps,2.8899998664855957,1.0,0.94
661,5,150,0.05,aps,1.8299999237060547,0.9900000095367432,0.94
662,5,150,0.1,aps,1.4499999284744263,0.9700000286102295,0.94
663,5,150,0.2,aps,1.1100000143051147,0.8500000238418579,0.94
664,5,150,0.02,thr,2.169999837875366,1.0,0.94
665,5,150,0.05,thr,1.5099999904632568,0.9900000095367432,0.94
666,5,150,0.1,thr,1.1399999856948853,0.9800000190734863,0.94
667,5,150,0.2,thr,0.7999999523162842,0.7900000214576721,0.94
668,5,150,0.02,ranker,2.429999828338623,1.0,0.94
669,5,150,0.05,ranker,1.3399999141693115,0.9800000190734863,0.94
670,5,150,0.1,ranker,1.0399999618530273,0.9399999976158142,0.94
671,5,150,0.2,ranker,0.8100000023841858,0.7900000214576721,0.94
672,6,10,0.02,rand_aps,2.6599998474121094,1.0,0.89
673,6,10,0.05,rand_aps,1.6999999284744263,0.9800000190734863,0.89
674,6,10,0.1,rand_aps,1.459999918937683,0.949999988079071,0.89
675,6,10,0.2,rand_aps,1.0399999618530273,0.8299999833106995,0.89
676,6,10,0.02,aps,2.879999876022339,1.0,0.89
677,6,10,0.05,aps,1.8799999952316284,0.949999988079071,0.89
678,6,10,0.1,aps,1.5999999046325684,0.8199999928474426,0.89
679,6,10,0.2,aps,1.350000023841858,0.7400000095367432,0.89
680,6,10,0.02,thr,2.7200000286102295,1.0,0.89
681,6,10,0.05,thr,1.659999966621399,0.9900000095367432,0.89
682,6,10,0.1,thr,1.209999918937683,0.9599999785423279,0.89
683,6,10,0.2,thr,0.8999999761581421,0.8500000238418579,0.89
684,6,10,0.02,ranker,2.4600000381469727,0.9900000095367432,0.89
685,6,10,0.05,ranker,2.1599998474121094,0.9700000286102295,0.89
686,6,10,0.1,ranker,1.2799999713897705,0.9399999976158142,0.89
687,6,10,0.2,ranker,0.8299999833106995,0.7900000214576721,0.89
688,6,20,0.02,rand_aps,2.6599998474121094,1.0,0.84
689,6,20,0.05,rand_aps,1.5499999523162842,0.9700000286102295,0.84
690,6,20,0.1,rand_aps,1.2400000095367432,0.9399999976158142,0.84
691,6,20,0.2,rand_aps,1.0399999618530273,0.8100000023841858,0.84
692,6,20,0.02,aps,2.9099998474121094,1.0,0.84
693,6,20,0.05,aps,1.809999942779541,0.9399999976158142,0.84
694,6,20,0.1,aps,1.46999990940094,0.8500000238418579,0.84
695,6,20,0.2,aps,1.3399999141693115,0.75,0.84
696,6,20,0.02,thr,2.6499998569488525,1.0,0.84
697,6,20,0.05,thr,1.46999990940094,0.9800000190734863,0.84
698,6,20,0.1,thr,1.1299999952316284,0.9200000166893005,0.84
699,6,20,0.2,thr,0.9399999976158142,0.8299999833106995,0.84
700,6,20,0.02,ranker,2.180000066757202,0.9800000190734863,0.84
701,6,20,0.05,ranker,1.75,0.9599999785423279,0.84
702,6,20,0.1,ranker,1.1799999475479126,0.9300000071525574,0.84
703,6,20,0.2,ranker,0.85999995470047,0.800000011920929,0.84
704,6,30,0.02,rand_aps,2.1399998664855957,0.9900000095367432,0.79
705,6,30,0.05,rand_aps,1.6999999284744263,0.9700000286102295,0.79
706,6,30,0.1,rand_aps,1.659999966621399,0.9700000286102295,0.79
707,6,30,0.2,rand_aps,1.2300000190734863,0.8199999928474426,0.79
708,6,30,0.02,aps,2.8999998569488525,0.9900000095367432,0.79
709,6,30,0.05,aps,1.75,0.949999988079071,0.79
710,6,30,0.1,aps,1.5999999046325684,0.9200000166893005,0.79
711,6,30,0.2,aps,1.1799999475479126,0.800000011920929,0.79
712,6,30,0.02,thr,2.009999990463257,1.0,0.79
713,6,30,0.05,thr,1.6100000143051147,0.9700000286102295,0.79
714,6,30,0.1,thr,1.350000023841858,0.9100000262260437,0.79
715,6,30,0.2,thr,1.090000033378601,0.8399999737739563,0.79
716,6,30,0.02,ranker,1.8199999332427979,0.9800000190734863,0.79
717,6,30,0.05,ranker,1.649999976158142,0.9700000286102295,0.79
718,6,30,0.1,ranker,1.0399999618530273,0.9100000262260437,0.79
719,6,30,0.2,ranker,0.8899999856948853,0.8299999833106995,0.79
720,6,40,0.02,rand_aps,2.3399999141693115,1.0,0.86
721,6,40,0.05,rand_aps,1.5799999237060547,0.9800000190734863,0.86
722,6,40,0.1,rand_aps,1.2999999523162842,0.9300000071525574,0.86
723,6,40,0.2,rand_aps,1.0199999809265137,0.800000011920929,0.86
724,6,40,0.02,aps,2.25,0.9900000095367432,0.86
725,6,40,0.05,aps,1.7999999523162842,0.9900000095367432,0.86
726,6,40,0.1,aps,1.4800000190734863,0.949999988079071,0.86
727,6,40,0.2,aps,1.2799999713897705,0.8899999856948853,0.86
728,6,40,0.02,thr,2.0399999618530273,1.0,0.86
729,6,40,0.05,thr,1.5199999809265137,0.9700000286102295,0.86
730,6,40,0.1,thr,1.149999976158142,0.9100000262260437,0.86
731,6,40,0.2,thr,0.949999988079071,0.8199999928474426,0.86
732,6,40,0.02,ranker,2.0,0.9900000095367432,0.86
733,6,40,0.05,ranker,1.649999976158142,0.9700000286102295,0.86
734,6,40,0.1,ranker,1.0699999332427979,0.9200000166893005,0.86
735,6,40,0.2,ranker,0.8899999856948853,0.8299999833106995,0.86
736,6,50,0.02,rand_aps,2.0899999141693115,0.9900000095367432,0.89
737,6,50,0.05,rand_aps,1.559999942779541,0.9599999785423279,0.89
738,6,50,0.1,rand_aps,1.1999999284744263,0.8899999856948853,0.89
739,6,50,0.2,rand_aps,1.0099999904632568,0.8299999833106995,0.89
740,6,50,0.02,aps,2.869999885559082,1.0,0.89
741,6,50,0.05,aps,1.7400000095367432,0.9800000190734863,0.89
742,6,50,0.1,aps,1.5999999046325684,0.9300000071525574,0.89
743,6,50,0.2,aps,1.4199999570846558,0.8799999952316284,0.89
744,6,50,0.02,thr,1.8199999332427979,0.9900000095367432,0.89
745,6,50,0.05,thr,1.3299999237060547,0.949999988079071,0.89
746,6,50,0.1,thr,1.1200000047683716,0.9200000166893005,0.89
747,6,50,0.2,thr,0.8999999761581421,0.8199999928474426,0.89
748,6,50,0.02,ranker,2.0899999141693115,0.9900000095367432,0.89
749,6,50,0.05,ranker,1.6699999570846558,0.9599999785423279,0.89
750,6,50,0.1,ranker,1.1399999856948853,0.9300000071525574,0.89
751,6,50,0.2,ranker,0.8499999642372131,0.800000011920929,0.89
752,6,100,0.02,rand_aps,2.1399998664855957,1.0,0.86
753,6,100,0.05,rand_aps,1.3299999237060547,0.9300000071525574,0.86
754,6,100,0.1,rand_aps,1.1999999284744263,0.8999999761581421,0.86
755,6,100,0.2,rand_aps,1.1299999952316284,0.8799999952316284,0.86
756,6,100,0.02,aps,2.8999998569488525,1.0,0.86
757,6,100,0.05,aps,1.6899999380111694,0.9300000071525574,0.86
758,6,100,0.1,aps,1.5799999237060547,0.8899999856948853,0.86
759,6,100,0.2,aps,1.399999976158142,0.7900000214576721,0.86
760,6,100,0.02,thr,2.059999942779541,1.0,0.86
761,6,100,0.05,thr,1.2999999523162842,0.9599999785423279,0.86
762,6,100,0.1,thr,1.0299999713897705,0.8799999952316284,0.86
763,6,100,0.2,thr,0.9300000071525574,0.8199999928474426,0.86
764,6,100,0.02,ranker,1.959999918937683,0.9900000095367432,0.86
765,6,100,0.05,ranker,1.6200000047683716,0.9800000190734863,0.86
766,6,100,0.1,ranker,1.0,0.8700000047683716,0.86
767,6,100,0.2,ranker,0.8499999642372131,0.7900000214576721,0.86
768,6,150,0.02,rand_aps,2.549999952316284,1.0,0.89
769,6,150,0.05,rand_aps,1.7300000190734863,0.9800000190734863,0.89
770,6,150,0.1,rand_aps,1.1999999284744263,0.8999999761581421,0.89
771,6,150,0.2,rand_aps,1.059999942779541,0.8500000238418579,0.89
772,6,150,0.02,aps,2.879999876022339,0.9900000095367432,0.89
773,6,150,0.05,aps,1.7699999809265137,0.9800000190734863,0.89
774,6,150,0.1,aps,1.6999999284744263,0.9399999976158142,0.89
775,6,150,0.2,aps,1.5199999809265137,0.8500000238418579,0.89
776,6,150,0.02,thr,1.9299999475479126,0.9800000190734863,0.89
777,6,150,0.05,thr,1.5,0.9700000286102295,0.89
778,6,150,0.1,thr,1.1100000143051147,0.9100000262260437,0.89
779,6,150,0.2,thr,0.9399999976158142,0.8399999737739563,0.89
780,6,150,0.02,ranker,1.909999966621399,0.9900000095367432,0.89
781,6,150,0.05,ranker,1.6699999570846558,0.9800000190734863,0.89
782,6,150,0.1,ranker,1.0699999332427979,0.9200000166893005,0.89
783,6,150,0.2,ranker,0.8499999642372131,0.7900000214576721,0.89
784,7,10,0.02,rand_aps,2.9700000286102295,0.9900000095367432,0.3
785,7,10,0.05,rand_aps,2.8499999046325684,0.9599999785423279,0.3
786,7,10,0.1,rand_aps,2.799999952316284,0.9300000071525574,0.3
787,7,10,0.2,rand_aps,2.4600000381469727,0.8199999928474426,0.3
788,7,10,0.02,aps,3.0,1.0,0.3
789,7,10,0.05,aps,2.9600000381469727,0.9900000095367432,0.3
790,7,10,0.1,aps,2.9600000381469727,0.9900000095367432,0.3
791,7,10,0.2,aps,2.9600000381469727,0.9900000095367432,0.3
792,7,10,0.02,thr,2.9800000190734863,0.9900000095367432,0.3
793,7,10,0.05,thr,2.93999981880188,0.9800000190734863,0.3
794,7,10,0.1,thr,2.8399999141693115,0.9399999976158142,0.3
795,7,10,0.2,thr,2.6399998664855957,0.8600000143051147,0.3
796,7,10,0.02,ranker,2.0399999618530273,0.9700000286102295,0.3
797,7,10,0.05,ranker,1.809999942779541,0.9100000262260437,0.3
798,7,10,0.1,ranker,1.209999918937683,0.8600000143051147,0.3
799,7,10,0.2,ranker,0.9899999499320984,0.800000011920929,0.3
800,7,20,0.02,rand_aps,2.8899998664855957,0.9700000286102295,0.39
